YEAR,MONTH,DAY,HOUR,MINUTE,SECOND,Air_Pressure,Air_Temperature,CurrDir010,CurrDir020,CurrDir_DCS,CurrSp010,CurrSp020,CurrSp_DCS,Salinity_0m,Salinity_10m,Salinity_20m,Watertemp_0m,Watertemp_10m,Watertemp_20m,WindDirectionGill,WindSpeedGill
2015,3,18,17,0,0,101.542.969,26.125,1.040.625,101.25,11.109.375,3.164.063,1.914.063,234.375,3.187.378,3.545.898,358.728,2.653.125,2.397.949,2.229.785,15.117.188,615.234
2015,3,18,18,0,0,101.523.438,26.25,10.828.125,1.153.125,73.125,3.554.688,1.621.094,2.734.375,3.183.716,3.534.546,3.525.024,264.375,241.626,2.237.256,15.539.063,591.797
2015,3,18,19,0,0,101.474.609,26.25,10.265.625,106.875,984.375,3.554.688,1.503.906,2.734.375,3.174.927,3.525.757,35.448,2.634.375,2.471.777,2.234.033,12.726.563,621.094
2015,3,18,20,0,0,101.513.672,26.25,11.953.125,13.921.875,928.125,3.847.656,1.933.594,2.539.063,3.345.947,3.511.475,3.536.743,264.375,250.708,2.208.105,12.726.563,550.781
2015,3,18,21,0,0,101.591.797,26.375,11.390.625,112.5,118.125,3.476.563,1.992.188,2.148.438,3.349.243,3.537.109,3.546.265,26.625,2.441.162,2.193.604,16.171.875,357.422
2015,3,18,22,0,0,101.660.156,26.25,90,10.546.875,1.209.375,2.910.156,265.625,1.953.125,3.355.469,3.532.349,355.249,26.625,2.575.195,2.273.291,14.554.688,322.266
2015,3,18,23,0,0,101.728.516,26.25,11.671.875,118.125,129.375,2.519.531,25,1.367.188,3.357.666,3.510.742,3.553.223,26.625,2.545.752,2.260.986,11.882.813,275.391
2015,3,19,0,0,0,101.787.109,26.125,1.209.375,11.671.875,146.25,3.203.125,2.285.156,2.148.438,3.348.511,3.511.841,3.551.392,2.653.125,2.544.434,2.246.631,11.882.813,152.344
2015,3,19,1,0,0,101.787.109,26.25,12.796.875,123.75,151.875,3.242.188,25,2.539.063,3.356.567,352.063,3.551.392,2.634.375,2.552.783,2.234.326,9.703.125,210.938
2015,3,19,2,0,0,101.738.281,26,1.265.625,13.078.125,15.046.875,3.554.688,2.402.344,2.734.375,3.362.061,3.533.447,3.552.124,2.615.625,2.446.289,2.173.975,8.226.563,333.984
2015,3,19,3,0,0,101.728.516,25.625,12.515.625,1.378.125,1.546.875,359.375,2.910.156,2.734.375,3.351.807,3.525.757,3.555.786,260.625,2.491.992,2.173.975,10.195.313,316.406
2015,3,19,4,0,0,101.669.922,25.875,12.515.625,13.921.875,1.546.875,3.164.063,2.988.281,2.734.375,3.352.905,3.575.195,355.249,260.625,2.423.877,2.101.904,8.929.688,269.531
2015,3,19,5,0,0,101.630.859,25.875,129.375,12.515.625,15.890.625,2.519.531,2.636.719,2.929.688,3.348.877,3.607.788,3.551.025,260.625,2.438.965,2.053.271,8.648.438,322.266
2015,3,19,6,0,0,101.601.563,25.625,12.796.875,1.153.125,1.603.125,15.625,2.148.438,2.539.063,334.668,3.609.253,3.562.378,260.625,2.359.863,194.502,8.859.375,2.8125
2015,3,19,7,0,0,1.015.625,25.5,10.546.875,11.671.875,1.490.625,1.777.344,2.246.094,2.148.438,3.347.412,3.612.549,3.591.675,2.596.875,2.460.938,2.130.029,95.625,339.844
2015,3,19,8,0,0,101.572.266,25.5,10.828.125,95.625,12.796.875,171.875,1.269.531,234.375,3.345.947,3.610.718,3.572.266,2.596.875,2.354.883,1.913.232,11.460.938,298.828
2015,3,19,9,0,0,101.582.031,25.375,9.984.375,9.703.125,135,1.347.656,1.191.406,2.148.438,3.341.919,3.613.281,3.572.632,2.596.875,2.301.123,1.917.627,10.546.875,363.281
2015,3,19,10,0,0,101.660.156,25.75,815.625,90,13.359.375,1.386.719,1.152.344,1.953.125,3.329.468,3.615.845,3.575.562,25.875,2.311.084,1.908.105,101.25,339.844
2015,3,19,11,0,0,101.728.516,25.75,6.890.625,703.125,16.453.125,1.269.531,1.386.719,1.367.188,3.331.299,3.612.549,3.582.153,2.596.875,2.449.658,2.148.633,984.375,3.75
2015,3,19,12,0,0,101.777.344,26.25,984.375,871.875,17.296.875,1.523.438,140.625,585.938,3.327.637,3.612.183,3.581.055,260.625,2.425.928,2.082.129,984.375,216.797
2015,3,19,13,0,0,101.767.578,26.25,646.875,56.25,16.171.875,1.054.688,1.835.938,1.367.188,3.311.157,3.611.816,3.598.267,26.25,2.377.441,2.096.338,13.078.125,339.844
2015,3,19,14,0,0,101.757.813,26,8.859.375,7.453.125,16.734.375,140.625,1.503.906,7.8125,331.958,3.608.887,3.596.802,26.25,2.398.535,2.140.723,14.273.438,451.172
2015,3,19,15,0,0,101.699.219,26.125,759.375,6.046.875,21.234.375,1.640.625,1.738.281,7.8125,3.328.003,3.608.887,3.593.872,2.634.375,2.414.063,2.131.934,14.695.313,474.609
2015,3,19,16,0,0,101.611.328,26.25,101.25,8.015.625,26.015.625,1.464.844,1.171.875,1.171.875,3.341.919,360.376,3.603.394,264.375,2.438.379,2.133.398,13.921.875,4.6875
2015,3,19,17,0,0,101.552.734,26.375,10.828.125,5.484.375,27.421.875,1.328.125,390.625,15.625,3.343.018,3.596.802,3.601.563,264.375,2.425.781,2.136.182,14.414.063,632.813
2015,3,19,18,0,0,101.523.438,26.375,478.125,6.046.875,264.375,1.738.281,1.074.219,15.625,3.341.187,3.594.604,3.586.182,264.375,2.412.891,2.084.473,15.257.813,539.063
2015,3,19,19,0,0,101.513.672,26.625,1.096.875,1.096.875,270,878.906,800.781,1.171.875,333.606,3.582.886,3.604.492,26.25,2.406.445,2.235.059,14.976.563,603.516
2015,3,19,20,0,0,101.484.375,26.5,35.859.375,1.828.125,264.375,2.246.094,1.347.656,1.367.188,3.336.426,3.605.957,3.606.689,26.25,2.390.186,2.122.559,146.25,585.938
2015,3,19,21,0,0,101.513.672,26.5,11.953.125,1.378.125,29.109.375,703.125,585.938,15.625,333.606,3.602.295,3.601.929,2.615.625,2.484.375,2.298.926,140.625,544.922
2015,3,19,22,0,0,1.015.625,26.5,6.046.875,15.046.875,270,4.6875,1.191.406,15.625,3.343.018,3.607.056,3.610.718,2.615.625,2.468.701,2.262.891,13.851.563,539.063
2015,3,19,23,0,0,101.611.328,26.375,365.625,13.359.375,27.984.375,683.594,1.132.813,2.148.438,3.344.116,3.587.646,3.590.576,260.625,2.409.082,2.087.988,13.851.563,451.172
2015,3,20,0,0,0,101.669.922,26.25,17.859.375,112.5,2.728.125,839.844,1.425.781,1.757.813,3.347.046,360.083,3.580.688,260.625,2.401.172,2.087.109,1.265.625,316.406
2015,3,20,1,0,0,101.660.156,25.875,168.75,11.390.625,25.453.125,722.656,1.425.781,1.367.188,3.347.046,3.610.718,3.592.041,2.596.875,2.375.098,1.961.865,1.040.625,234.375
2015,3,20,2,0,0,101.611.328,25.875,140.625,984.375,2.390.625,996.094,1.484.375,1.757.813,3.345.947,3.608.154,3.597.168,25.875,2.378.027,1.969.922,118.125,216.797
2015,3,20,3,0,0,1.015.625,25.75,1.771.875,1.265.625,236.25,1.230.469,1.445.313,1.757.813,3.351.074,3.608.521,3.595.703,256.875,2.371.582,1.985.889,123.75,1.875
2015,3,20,4,0,0,101.513.672,25.75,185.625,123.75,24.328.125,1.113.281,1.035.156,15.625,3.352.173,3.606.323,3.594.971,25.5,2.354.883,1.966.992,13.078.125,205.078
2015,3,20,5,0,0,101.435.547,25.75,16.453.125,9.703.125,2.446.875,1.425.781,1.210.938,15.625,3.338.257,35.979,3.588.379,25.5,2.256.738,1.947.217,9.140.625,304.688
2015,3,20,6,0,0,10.140.625,25,15.890.625,95.625,2.446.875,1.210.938,742.188,1.367.188,3.339.355,3.610.352,3.588.745,25.5,2.245.459,1.922.021,492.188,140.625
2015,3,20,7,0,0,101.357.422,24.875,1.209.375,4.921.875,247.5,839.844,6.25,1.171.875,3.332.764,3.611.816,3.587.646,2.540.625,2.234.619,1.914.258,298.125,46.875
2015,3,20,8,0,0,101.347.656,24.875,106.875,1.546.875,25.453.125,449.219,488.281,1.367.188,3.349.243,3.603.394,3.591.309,2.540.625,2.249.121,1.920.557,3.571.875,11.719
2015,3,20,9,0,0,10.140.625,24.875,343.125,123.75,27.703.125,917.969,292.969,1.171.875,3.335.327,3.607.422,3.592.773,2.540.625,2.249.854,1.916.895,2.742.188,29.297
2015,3,20,10,0,0,101.474.609,25.125,22.5,6.328.125,2.671.875,644.531,742.188,976.563,3.342.651,3.603.027,3.596.069,2.540.625,2.364.551,1.935.498,18.492.188,58.594
2015,3,20,11,0,0,101.533.203,24.75,646.875,4.359.375,2.615.625,683.594,566.406,1.171.875,3.341.553,361.145,3.592.041,2.540.625,226.626,1.916.309,33.539.063,158.203
2015,3,20,12,0,0,101.552.734,25.125,45,4.640.625,2.615.625,1.113.281,1.035.156,1.367.188,3.339.722,3.616.577,3.594.604,25.5,2.279.443,194.458,27.703.125,123.047
2015,3,20,13,0,0,1.015.625,25.625,534.375,534.375,26.578.125,585.938,9.375,1.757.813,3.347.046,3.599.365,3.589.844,260.625,2.383.154,2.104.834,23.835.938,123.047
2015,3,20,14,0,0,101.523.438,26,2.390.625,4.359.375,26.578.125,1.015.625,1.132.813,2.539.063,334.375,3.604.858,3.601.196,26.625,2.379.932,1.993.066,21.164.063,193.359
2015,3,20,15,0,0,101.484.375,26.25,337.5,2.8125,2.784.375,449.219,253.906,234.375,3.348.877,3.613.647,3.581.055,2.653.125,2.472.803,2.082.715,18.773.438,345.703
2015,3,20,16,0,0,101.396.484,26.5,32.484.375,22.5,286.875,1.523.438,12.5,1.757.813,3.348.877,3.612.915,359.314,264.375,2.404.541,2.014.307,16.664.063,486.328
2015,3,20,17,0,0,101.318.359,26.5,30.796.875,196.875,2.953.125,1.171.875,585.938,1.953.125,3.343.018,3.616.943,3.596.802,2.615.625,2.465.186,2.020.459,15.890.625,550.781
2015,3,20,18,0,0,1012.5,26.375,26.296.875,3.571.875,30.515.625,1.621.094,332.031,2.539.063,333.606,3.609.985,3.591.675,26.25,2.420.215,2.040.088,16.242.188,6.5625
2015,3,20,19,0,0,101.230.469,26.25,26.015.625,33.046.875,30.234.375,1.445.313,605.469,2.539.063,3.320.313,3.606.323,3.594.238,2.596.875,2.369.238,2.003.613,15.328.125,5.625
2015,3,20,20,0,0,101.240.234,26.25,25.734.375,3.234.375,30.796.875,1.367.188,722.656,2.929.688,3.318.115,3.598.999,3.593.506,2.578.125,2.409.229,2.053.271,15.398.438,533.203
2015,3,20,21,0,0,101.279.297,26.125,281.25,23.484.375,315,203.125,1.484.375,2.539.063,3.310.791,3.609.253,3.615.479,25.875,2.468.262,2.177.783,14.695.313,503.906
2015,3,20,22,0,0,101.337.891,26,2.840.625,23.203.125,315,15.625,1.054.688,31.25,3.318.481,3.606.689,3.596.069,2.596.875,2.394.434,2.012.695,13.148.438,345.703
2015,3,20,23,0,0,101.376.953,25.75,225,286.875,31.078.125,1.113.281,917.969,2.734.375,3.325.439,3.596.802,3.594.604,2.596.875,2.340.967,2.001.855,90,240.234
2015,3,21,0,0,0,101.416.016,25.625,208.125,298.125,309.375,644.531,859.375,2.148.438,3.315.552,3.614.746,3.599.365,2.578.125,2.295.117,1.989.258,8.015.625,292.969
2015,3,21,1,0,0,101.396.484,25.75,1.771.875,19.828.125,309.375,742.188,507.813,234.375,3.315.918,3.627.197,3.591.675,25.875,2.222.607,1.925.098,871.875,363.281
2015,3,21,2,0,0,101.357.422,25.75,25.453.125,28.546.875,30.796.875,371.094,371.094,234.375,3.321.777,3.609.619,3.588.379,2.578.125,2.160.938,1.932.275,84.375,292.969
2015,3,21,3,0,0,101.318.359,25.75,30.515.625,2.896.875,31.359.375,605.469,273.438,234.375,3.336.426,3.602.295,3.601.563,25.875,2.292.627,1.965.381,7.804.688,410.156
2015,3,21,4,0,0,101.259.766,25.75,30.796.875,2.671.875,292.5,527.344,683.594,1.953.125,3.334.229,3.608.887,3.600.098,2.559.375,2.303.906,1.978.418,646.875,503.906
2015,3,21,5,0,0,101.191.406,25.375,3.121.875,29.390.625,29.109.375,1.191.406,761.719,1.953.125,3.332.764,3.614.746,35.979,253.125,2.324.707,1.984.131,8.015.625,433.594
2015,3,21,6,0,0,101.132.813,25,3.121.875,29.390.625,298.125,1.289.063,820.313,234.375,3.334.595,3.611.816,3.598.633,25.125,2.295.117,1.937.842,871.875,363.281
2015,3,21,7,0,0,101.083.984,25.25,3.178.125,331.875,29.671.875,1.367.188,1.191.406,2.929.688,3.336.426,3.611.816,3.595.337,25.125,2.396.777,1.988.965,7.664.063,533.203
2015,3,21,8,0,0,101.103.516,25.125,3.290.625,31.078.125,298.125,1.542.969,1.269.531,2.539.063,3.332.031,3.614.014,3.593.872,2.503.125,2.331.738,1.952.637,9.070.313,457.031
2015,3,21,9,0,0,101.162.109,24.75,32.765.625,3.234.375,30.234.375,1.269.531,12.5,2.734.375,3.323.242,361.438,3.596.069,2.484.375,2.340.527,1.913.379,9.210.938,486.328
2015,3,21,10,0,0,101.210.938,24.875,3.346.875,315,2.953.125,1.035.156,1.132.813,2.734.375,3.307.129,3.607.056,3.572.998,2.484.375,236.001,1.899.316,8.507.813,439.453
2015,3,21,11,0,0,101.259.766,25.5,34.734.375,32.203.125,27.421.875,1.269.531,1.152.344,2.148.438,3.300.171,3.619.141,3.578.857,24.75,2.233.301,1.815.967,6.890.625,421.875
2015,3,21,12,0,0,101.279.297,26,348.75,337.5,25.453.125,2.050.781,1.660.156,1.953.125,3.303.467,362.207,3.585.815,24.75,2.286.035,1.911.182,61.875,509.766
2015,3,21,13,0,0,101.269.531,26.25,35.578.125,35.859.375,24.046.875,2.167.969,1.308.594,15.625,3.306.763,3.619.873,3.589.111,245.625,2.229.053,1.910.303,6.679.688,439.453
2015,3,21,14,0,0,101.240.234,26.375,348.75,3.403.125,225,21.875,1.347.656,1.367.188,3.307.861,3.608.887,3.588.745,2.465.625,2.112.158,1.930.371,9.632.813,2.8125
2015,3,21,15,0,0,101.181.641,26.125,33.046.875,33.609.375,22.921.875,2.070.313,1.347.656,1.171.875,3.307.129,3.602.661,3.585.083,249.375,2.054.736,1.904.297,10.757.813,404.297
2015,3,21,16,0,0,101.142.578,25.75,31.640.625,3.178.125,23.765.625,2.050.781,2.089.844,976.563,3.322.876,3.603.394,359.021,2.484.375,2.072.607,194.209,6.890.625,123.047
2015,3,21,17,0,0,101.113.281,25.5,3.121.875,30.234.375,2.390.625,2.070.313,15.625,585.938,3.318.848,3.607.422,3.575.195,24.75,1.986.768,1.822.559,258.75,404.297
2015,3,21,18,0,0,101.054.688,23.5,3.009.375,31.078.125,1.603.125,1.933.594,898.438,390.625,3.304.932,3.603.027,358.728,24.75,2.079.199,1.952.637,19.476.563,158.203
2015,3,21,19,0,0,101.035.156,24.625,292.5,31.078.125,0,1.894.531,1.191.406,0,3.312.988,3.600.098,3.558.716,24.75,2.028.369,1.761.328,11.320.313,2.8125
2015,3,21,20,0,0,101.035.156,24.25,2.953.125,33.328.125,28.546.875,1.953.125,1.660.156,585.938,3.323.242,3.601.929,3.560.547,2.465.625,198.252,1.734.814,90,439.453
2015,3,21,21,0,0,100.996.094,24.375,28.828.125,3.121.875,298.125,18.75,2.226.563,976.563,3.321.411,3.603.027,3.561.646,245.625,2.000.684,1.741.699,8.578.125,550.781
2015,3,21,22,0,0,101.015.625,24.25,2.896.875,31.078.125,286.875,1.816.406,1.816.406,1.367.188,3.341.919,3.604.126,3.557.617,24.375,2.031.445,1.702.441,4.992.188,339.844
2015,3,21,23,0,0,101.083.984,24.5,29.671.875,27.984.375,281.25,31.25,1.621.094,1.367.188,3.344.849,3.602.295,3.562.012,2.428.125,1.984.131,1.716.357,4.710.938,515.625
2015,3,22,0,0,0,101.132.813,24.625,286.875,29.953.125,28.265.625,1.445.313,1.503.906,1.367.188,3.329.468,3.607.422,3.562.744,2.409.375,2.003.906,171.958,39.375,304.688
2015,3,22,1,0,0,101.142.578,24.375,29.671.875,2.953.125,28.265.625,1.855.469,1.523.438,15.625,3.336.426,3.600.098,3.562.012,24,1.980.176,1.693.799,7.734.375,527.344
2015,3,22,2,0,0,101.103.516,24.75,2.953.125,292.5,2.784.375,1.523.438,1.230.469,1.367.188,3.323.975,3.596.069,3.556.152,24,1.969.922,1.704.492,6.328.125,667.969
2015,3,22,3,0,0,101.054.688,24.625,31.078.125,31.359.375,275.625,1.679.688,1.230.469,1.171.875,3.334.229,3.588.013,3.567.505,2.390.625,1.935.059,1.755.469,5.695.313,445.313
2015,3,22,4,0,0,100.996.094,24.5,3.234.375,331.875,28.265.625,1.347.656,820.313,7.8125,3.326.538,3.578.857,3.572.632,238.125,1.929.785,1.796.924,3.234.375,380.859
2015,3,22,5,0,0,1.009.375,24,32.484.375,3.290.625,298.125,2.402.344,1.386.719,390.625,33.302,3.578.125,3.571.899,238.125,1.958.936,1.824.902,3.515.625,1.875
2015,3,22,6,0,0,100.927.734,24,3.178.125,315,33.890.625,2.324.219,1.445.313,585.938,3.326.172,3.592.041,3.568.237,23.625,1.894.336,1.777.441,35.296.875,246.094
2015,3,22,7,0,0,100.888.672,23.75,309.375,315,984.375,203.125,1.484.375,976.563,3.337.158,3.581.421,3.566.772,234.375,1.941.211,1.757.227,4.007.813,9.375
2015,3,22,8,0,0,100.908.203,24,309.375,3.065.625,35.015.625,2.636.719,2.207.031,15.625,3.340.454,3.582.886,3.557.617,23.25,1.836.914,1.711.963,27.210.938,76.172
2015,3,22,9,0,0,101.015.625,23.625,303.75,30.796.875,315,2.050.781,2.421.875,31.25,3.313.721,3.574.829,3.556.519,226.875,177.583,1.707.129,33.046.875,117.188
2015,3,22,10,0,0,101.054.688,23.75,292.5,3.009.375,309.375,1.835.938,2.421.875,3.515.625,3.310.791,3.567.139,3.554.688,2.259.375,174.917,1.696.436,24.820.313,64.453
2015,3,22,11,0,0,101.103.516,24,2.896.875,29.953.125,2.953.125,1.660.156,2.441.406,31.25,3.316.284,3.567.139,3.550.293,2.296.875,1.720.166,1.673.438,258.75,269.531
2015,3,22,12,0,0,101.162.109,24.25,3.009.375,29.953.125,2.896.875,140.625,2.519.531,234.375,3.319.214,3.567.871,3.547.729,2.334.375,1.760.156,1.658.643,26.226.563,146.484
2015,3,22,13,0,0,101.220.703,24.625,3.234.375,30.515.625,28.265.625,1.308.594,2.089.844,1.757.813,3.318.481,3.567.139,3.547.363,238.125,1.745.801,1.648.096,30.445.313,134.766
2015,3,22,14,0,0,101.269.531,24.75,29.390.625,298.125,29.109.375,2.050.781,2.148.438,1.757.813,3.320.313,3.565.308,3.547.363,24,1.764.111,1.635.352,264.375,251.953
2015,3,22,15,0,0,101.240.234,25.375,28.265.625,3.009.375,2.840.625,1.835.938,1.835.938,1.367.188,3.318.481,3.568.237,3.545.166,2.409.375,1.740.967,1.626.709,23.414.063,380.859
2015,3,22,16,0,0,101.171.875,25.125,3.234.375,303.75,31.921.875,1.894.531,1.464.844,1.757.813,3.341.553,3.584.717,3.549.194,24,2.012.109,1.684.277,2.278.125,498.047
2015,3,22,17,0,0,101.152.344,24.625,326.25,2.953.125,31.359.375,171.875,1.855.469,4.101.563,3.352.539,3.592.041,3.559.814,2.353.125,2.105.859,173.042,23.273.438,292.969
2015,3,22,18,0,0,101.201.172,24.375,31.078.125,2.953.125,0,1.757.813,21.875,0,3.324.341,3.599.731,3.559.448,238.125,1.976.807,1.721.924,22.921.875,210.938
2015,3,22,19,0,0,101.181.641,24,286.875,28.546.875,31.359.375,1.757.813,203.125,4.882.813,3.327.271,3.595.703,3.554.688,241.875,2.051.367,1.692.188,22.710.938,193.359
2015,3,22,20,0,0,101.171.875,24.375,2.953.125,275.625,3.121.875,2.304.688,2.265.625,546.875,3.344.116,3.591.675,3.551.758,2.428.125,1.960.986,1.672.852,21.164.063,216.797
2015,3,22,21,0,0,1012.5,24.375,30.515.625,281.25,31.078.125,1.894.531,2.128.906,5.664.063,334.375,358.728,3.557.983,2.446.875,1.867.236,1.672.852,22.429.688,158.203
2015,3,22,22,0,0,101.308.594,24.625,3.009.375,29.109.375,3.121.875,25,2.246.094,5.859.375,3.337.891,3.588.379,3.556.885,245.625,1.881.299,1.689.258,202.5,193.359
2015,3,22,23,0,0,10.140.625,24.875,3.009.375,29.953.125,309.375,2.382.813,2.207.031,5.859.375,3.340.454,3.589.111,3.560.181,2.465.625,191.001,1.702.881,23.484.375,1.875
2015,3,23,0,0,0,101.474.609,24.5,2.896.875,30.515.625,3.065.625,3.046.875,1.992.188,4.882.813,3.347.412,3.592.407,3.562.378,24.75,1.917.188,174.917,22.921.875,205.078
2015,3,23,1,0,0,1.015.625,23.25,27.421.875,29.953.125,31.359.375,3.046.875,234.375,4.882.813,3.312.622,3.597.168,3.565.674,2.465.625,2.054.443,1.758.252,21.585.938,591.797
2015,3,23,2,0,0,101.542.969,23,28.828.125,31.078.125,3.178.125,2.519.531,203.125,5.078.125,3.325.073,3.598.999,3.564.209,24.75,2.081.982,17.354,20.601.563,427.734
2015,3,23,3,0,0,1.015.625,23.5,28.265.625,3.009.375,31.078.125,18.75,1.835.938,4.882.813,3.324.707,3.603.027,3.560.913,24.75,1.976.074,171.123,2.109.375,310.547
2015,3,23,4,0,0,1.015.625,24.125,2.953.125,3.121.875,3.121.875,1.367.188,1.191.406,46.875,3.358.765,3.595.337,3.562.012,24.75,188.584,1.726.758,258.75,169.922
2015,3,23,5,0,0,101.542.969,23,2.728.125,2.953.125,303.75,1.328.125,996.094,4.492.188,3.329.834,3.579.956,3.561.646,24.75,1.826.367,1.721.338,1.617.188,105.469
2015,3,23,6,0,0,101.484.375,22.75,292.5,29.390.625,3.009.375,1.269.531,1.132.813,4.882.813,3.320.679,357.959,3.557.617,249.375,1.826.074,1.707.861,31.640.625,351.563
2015,3,23,7,0,0,101.503.906,22.625,27.703.125,2.840.625,29.109.375,996.094,1.113.281,4.296.875,3.337.524,3.580.322,3.563.477,249.375,1.798.682,1.729.688,30.445.313,386.719
2015,3,23,8,0,0,101.582.031,22.5,30.796.875,326.25,2.784.375,898.438,10.9375,3.710.938,3.341.553,3.580.322,3.564.209,249.375,1.809.814,1.742.871,33.679.688,421.875
2015,3,23,9,0,0,101.591.797,23,30.515.625,29.671.875,26.578.125,683.594,1.035.156,3.515.625,3.342.285,3.582.153,3.564.575,24.75,1.823.584,1.752.686,31.851.563,392.578
2015,3,23,10,0,0,101.650.391,23.125,31.359.375,29.953.125,26.015.625,9.375,1.210.938,2.734.375,3.344.116,3.583.618,3.565.674,24.75,1.821.387,1.755.615,30.234.375,416.016
2015,3,23,11,0,0,101.728.516,23.25,30.796.875,309.375,26.015.625,820.313,1.679.688,1.757.813,3.314.087,357.959,3.564.941,2.446.875,1.790.625,1.748.877,29.671.875,4.6875
2015,3,23,12,0,0,101.767.578,23.25,33.890.625,29.109.375,23.203.125,3.125,1.074.219,585.938,3.312.988,3.578.857,3.565.308,2.428.125,1.786.523,1.743.311,29.742.188,416.016
2015,3,23,13,0,0,101.816.406,23.5,1.546.875,2.671.875,11.109.375,195.313,664.063,7.8125,329.248,3.563.477,3.564.209,2.428.125,185.332,1.744.775,28.828.125,404.297
2015,3,23,14,0,0,101.826.172,23.875,28.125,29.671.875,84.375,1.015.625,644.531,15.625,3.286.255,3.585.083,3.564.209,2.446.875,1.811.279,1.741.406,28.335.938,492.188
2015,3,23,15,0,0,101.757.813,24,8.296.875,1.321.875,928.125,1.679.688,664.063,2.929.688,3.295.044,3.592.407,3.564.209,2.446.875,1.866.211,1.738.184,2.728.125,609.375
2015,3,23,16,0,0,101.708.984,24.25,78.75,1.153.125,9.421.875,1.816.406,1.269.531,3.515.625,3.285.889,3.594.971,3.564.209,24.375,1.881.738,1.741.992,26.929.688,556.641
2015,3,23,17,0,0,101.660.156,24.375,871.875,12.796.875,101.25,1.660.156,1.484.375,390.625,3.274.536,3.590.576,3.569.336,24,1.965.527,1.782.715,26.367.188,410.156
2015,3,23,18,0,0,101.621.094,24.375,112.5,1.265.625,9.703.125,3.222.656,2.226.563,2.929.688,3.258.423,3.579.224,3.567.139,238.125,2.122.266,1.768.213,26.929.688,398.438
2015,3,23,19,0,0,101.630.859,24.625,106.875,11.390.625,11.109.375,3.710.938,34.375,3.320.313,3.279.297,3.581.787,3.565.674,238.125,2.098.828,1.820.068,25.453.125,328.125
2015,3,23,20,0,0,101.650.391,24.625,1.209.375,1.209.375,118.125,37.5,3.671.875,2.929.688,3.271.973,3.582.153,3.579.224,2.371.875,2.045.508,1.862.549,258.75,410.156
2015,3,23,21,0,0,101.699.219,24.125,984.375,10.265.625,11.953.125,4.453.125,4.453.125,3.515.625,334.375,3.579.224,3.582.886,23.625,2.062.061,1.791.797,28.054.688,304.688
2015,3,23,22,0,0,101.777.344,24.25,11.109.375,11.109.375,106.875,4.804.688,4.707.031,4.296.875,3.362.793,3.574.097,3.580.688,23.625,2.200.049,1.949.561,27.140.625,117.188
2015,3,23,23,0,0,101.835.938,24.875,10.546.875,1.040.625,9.984.375,4.863.281,5.332.031,4.296.875,3.376.343,356.897,357.373,24,2.357.227,1.984.277,230.625,228.516
2015,3,24,0,0,0,101.904.297,24.5,984.375,1.040.625,1.040.625,4.511.719,6.308.594,4.101.563,3.406.738,3.572.998,3.582.153,2.428.125,2.404.834,2.112.744,3.459.375,322.266
2015,3,24,1,0,0,101.923.828,23.625,112.5,10.546.875,11.390.625,4.746.094,7.050.781,4.296.875,3.375.244,3.573.364,3.586.548,245.625,2.425.488,2.352.832,33.328.125,521.484
2015,3,24,2,0,0,101.914.063,23.75,112.5,10.265.625,12.234.375,59.375,703.125,6.835.938,3.382.935,3.578.491,3.584.351,24.375,2.419.189,2.368.652,31.148.438,498.047
2015,3,24,3,0,0,101.933.594,23.75,11.109.375,1.040.625,11.671.875,68.75,6.621.094,859.375,3.393.921,3.571.167,3.577.759,24.375,2.406.885,2.322.363,28.054.688,480.469
